Asset ID,Asset Type,Platform,Product Handle,Product Title,Content Angle,Prompt Summary,Generated Asset Path,Review Status,Compliance Check,Notes
VID-0044,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0045,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0046,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0047,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0048,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0049,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0050,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0051,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0052,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0053,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0054,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0055,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0056,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0057,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0058,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0059,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0060,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0061,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0062,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0063,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0064,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0065,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0066,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0067,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0068,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0069,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0070,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0071,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0072,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠百搭飘花手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0073,AI Image-to-Video Clip,TikTok/Reels,非洲翠圆珠飘花耳坠,African Green Quartzite Drop Earrings | Natural Green Stone Jewelry,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Drop Earrings | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewel,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0074,AI Image-to-Video Clip,TikTok/Reels,非洲翠圆珠飘花耳坠,African Green Quartzite Drop Earrings | Natural Green Stone Jewelry,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Drop Earrings | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewel,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0075,AI Image-to-Video Clip,TikTok/Reels,非洲翠圆珠飘花耳坠,African Green Quartzite Drop Earrings | Natural Green Stone Jewelry,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Drop Earrings | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewel,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
